np1;np2;np3;np4;ns1;ns2;ns3;ns4;ni1;ni2;ni3;ni4;nh1;nh2;nh3;nh4;series;cost
4;2;2;0;2;2;1;0;2;2;1;0;4;2;2;0;0.9999975222020718;50.0
4;3;2;0;3;3;0;0;2;2;1;0;4;2;2;0;0.999998048801226;50.0
4;4;0;0;3;2;2;0;2;2;1;0;4;2;2;0;0.9999982243010049;50.0
4;4;0;0;3;3;0;0;2;2;1;0;4;2;2;0;0.9999979337014356;47.0
4;4;0;0;4;3;0;0;2;2;1;0;4;2;2;0;0.9999981118011716;48.0
4;4;0;0;4;4;0;0;2;2;1;0;4;2;2;0;0.999998274100931;49.0
4;4;0;0;2;2;2;0;2;2;1;0;4;2;2;0;0.9999980378012814;49.0
4;4;0;0;3;2;1;0;2;2;1;0;4;2;2;0;0.9999979647013897;49.0
4;4;0;0;3;3;1;0;2;2;1;0;4;2;2;0;0.9999983097008783;50.0
4;4;0;0;2;2;1;0;2;2;1;0;4;2;2;0;0.9999975586019918;48.0
4;4;0;0;4;2;1;0;2;2;1;0;4;2;2;0;0.9999980014013353;50.0
2;2;2;0;3;2;2;0;2;2;1;0;4;2;2;0;0.9999979880013671;50.0
2;2;2;0;3;3;0;0;2;2;1;0;4;2;2;0;0.9999976974018665;47.0
2;2;2;0;4;3;0;0;2;2;1;0;4;2;2;0;0.9999978755015604;48.0
2;2;2;0;4;4;0;0;2;2;1;0;4;2;2;0;0.9999980378012815;49.0
2;2;2;0;2;2;2;0;2;2;1;0;4;2;2;0;0.9999978015016877;49.0
2;2;2;0;3;2;1;0;2;2;1;0;4;2;2;0;0.9999977284018132;49.0
2;2;2;0;3;3;1;0;2;2;1;0;4;2;2;0;0.9999980734012203;50.0
2;2;2;0;2;2;1;0;2;2;1;0;4;2;2;0;0.9999973223025113;48.0
2;2;2;0;4;2;1;0;2;2;1;0;4;2;2;0;0.9999977651017502;50.0
4;3;1;0;3;3;0;0;2;2;1;0;4;2;2;0;0.9999979894013342;49.0
4;3;1;0;4;3;0;0;2;2;1;0;4;2;2;0;0.9999981675010802;50.0
4;3;1;0;2;2;1;0;2;2;1;0;4;2;2;0;0.9999976143018695;50.0
3;2;1;0;3;2;2;0;2;2;1;0;4;2;2;0;0.9999979149014792;50.0
3;2;1;0;3;3;0;0;2;2;1;0;4;2;2;0;0.9999976243019998;47.0
3;2;1;0;4;3;0;0;2;2;1;0;4;2;2;0;0.9999978024016806;48.0
3;2;1;0;4;4;0;0;2;2;1;0;4;2;2;0;0.9999979647013898;49.0
3;2;1;0;2;2;2;0;2;2;1;0;4;2;2;0;0.9999977284018133;49.0
3;2;1;0;3;2;1;0;2;2;1;0;4;2;2;0;0.9999976553019442;49.0
3;2;1;0;3;3;1;0;2;2;1;0;4;2;2;0;0.999998000301326;50.0
3;2;1;0;2;2;1;0;2;2;1;0;4;2;2;0;0.9999972492026719;48.0
3;2;1;0;4;2;1;0;2;2;1;0;4;2;2;0;0.9999976920018785;50.0
3;3;1;0;3;3;0;0;2;2;1;0;4;2;2;0;0.9999979693013709;48.0
3;3;1;0;4;3;0;0;2;2;1;0;4;2;2;0;0.9999981474011131;49.0
3;3;1;0;4;4;0;0;2;2;1;0;4;2;2;0;0.9999983097008783;50.0
3;3;1;0;2;2;2;0;2;2;1;0;4;2;2;0;0.9999980734012204;50.0
3;3;1;0;3;2;1;0;2;2;1;0;4;2;2;0;0.999998000301326;50.0
3;3;1;0;2;2;1;0;2;2;1;0;4;2;2;0;0.9999975942019136;49.0
2;2;1;0;3;2;2;0;2;2;1;0;4;2;2;0;0.9999975088021013;49.0
2;2;1;0;3;3;0;0;2;2;1;0;4;2;2;0;0.9999972182027399;46.0
2;2;1;0;3;3;2;0;2;2;1;0;4;2;2;0;0.9999976675017525;50.0
2;2;1;0;4;3;0;0;2;2;1;0;4;2;2;0;0.9999973963023485;47.0
2;2;1;0;4;2;2;0;2;2;1;0;4;2;2;0;0.9999975222020718;50.0
2;2;1;0;4;4;0;0;2;2;1;0;4;2;2;0;0.9999975586019918;48.0
2;2;1;0;2;2;2;0;2;2;1;0;4;2;2;0;0.9999973223025113;48.0
2;2;1;0;4;3;1;0;2;2;1;0;4;2;2;0;0.9999976143018694;50.0
2;2;1;0;3;2;1;0;2;2;1;0;4;2;2;0;0.9999972492026719;48.0
2;2;1;0;3;3;1;0;2;2;1;0;4;2;2;0;0.9999975942019136;49.0
2;2;1;0;2;2;1;0;2;2;1;0;4;2;2;0;0.9999968431035644;47.0
2;2;1;0;4;2;1;0;2;2;1;0;4;2;2;0;0.9999972859025912;49.0
4;4;1;0;3;3;0;0;2;2;1;0;4;2;2;0;0.9999980081013001;50.0
4;2;1;0;3;3;0;0;2;2;1;0;4;2;2;0;0.9999976610019329;48.0
4;2;1;0;4;3;0;0;2;2;1;0;4;2;2;0;0.9999978391016202;49.0
4;2;1;0;4;4;0;0;2;2;1;0;4;2;2;0;0.9999980014013353;50.0
4;2;1;0;2;2;2;0;2;2;1;0;4;2;2;0;0.9999977651017502;50.0
4;2;1;0;3;2;1;0;2;2;1;0;4;2;2;0;0.9999976920018785;50.0
4;2;1;0;2;2;1;0;2;2;1;0;4;2;2;0;0.9999972859025912;49.0
3;3;3;0;3;3;0;0;2;2;1;0;4;2;2;0;0.9999981769009924;50.0
3;3;0;0;3;3;0;0;4;4;1;0;4;2;2;0;0.9999983832009125;49.0
3;3;0;0;4;3;0;0;4;4;1;0;4;2;2;0;0.9999985613007285;50.0
3;3;0;0;2;2;1;0;4;4;1;0;4;2;2;0;0.9999980081013;50.0
4;3;0;0;3;3;0;0;4;4;1;0;4;2;2;0;0.9999985613007286;50.0
2;2;1;0;3;3;0;0;4;4;1;0;4;2;2;0;0.9999980081013;50.0
3;2;2;0;3;3;0;0;4;2;1;0;4;2;2;0;0.9999983267010141;50.0
3;3;0;0;3;2;2;0;4;2;1;0;4;2;2;0;0.9999983267010142;50.0
3;3;0;0;3;3;0;0;4;2;1;0;4;2;2;0;0.9999980361014151;47.0
3;3;0;0;4;3;0;0;4;2;1;0;4;2;2;0;0.9999982142011693;48.0
3;3;0;0;4;4;0;0;4;2;1;0;4;2;2;0;0.9999983765009454;49.0
3;3;0;0;2;2;2;0;4;2;1;0;4;2;2;0;0.9999981402012715;49.0
3;3;0;0;3;2;1;0;4;2;1;0;4;2;2;0;0.9999980671013724;49.0
3;3;0;0;3;3;1;0;4;2;1;0;4;2;2;0;0.9999984121008962;50.0
3;3;0;0;2;2;1;0;4;2;1;0;4;2;2;0;0.9999976610019328;48.0
3;3;0;0;4;2;1;0;4;2;1;0;4;2;2;0;0.9999981038013217;50.0
4;3;0;0;3;3;0;0;4;2;1;0;4;2;2;0;0.9999982142011693;48.0
4;3;0;0;4;3;0;0;4;2;1;0;4;2;2;0;0.9999983923009552;49.0
4;3;0;0;4;4;0;0;4;2;1;0;4;2;2;0;0.9999985546007601;50.0
4;3;0;0;2;2;2;0;4;2;1;0;4;2;2;0;0.9999983183010442;50.0
4;3;0;0;3;2;1;0;4;2;1;0;4;2;2;0;0.9999982452011321;50.0
4;3;0;0;2;2;1;0;4;2;1;0;4;2;2;0;0.9999978391016202;49.0
4;4;0;0;3;3;0;0;4;2;1;0;4;2;2;0;0.9999983765009454;49.0
4;4;0;0;4;3;0;0;4;2;1;0;4;2;2;0;0.9999985546007601;50.0
4;4;0;0;2;2;1;0;4;2;1;0;4;2;2;0;0.9999980014013353;50.0
2;2;2;0;3;3;0;0;4;2;1;0;4;2;2;0;0.9999981402012714;49.0
2;2;2;0;4;3;0;0;4;2;1;0;4;2;2;0;0.9999983183010442;50.0
2;2;2;0;2;2;1;0;4;2;1;0;4;2;2;0;0.9999977651017501;50.0
3;2;1;0;3;3;0;0;4;2;1;0;4;2;2;0;0.9999980671013724;49.0
3;2;1;0;4;3;0;0;4;2;1;0;4;2;2;0;0.9999982452011321;50.0
3;2;1;0;2;2;1;0;4;2;1;0;4;2;2;0;0.9999976920018785;50.0
3;3;1;0;3;3;0;0;4;2;1;0;4;2;2;0;0.9999984121008962;50.0
2;2;1;0;3;3;0;0;4;2;1;0;4;2;2;0;0.9999976610019329;48.0
2;2;1;0;4;3;0;0;4;2;1;0;4;2;2;0;0.9999978391016202;49.0
2;2;1;0;4;4;0;0;4;2;1;0;4;2;2;0;0.9999980014013353;50.0
2;2;1;0;2;2;2;0;4;2;1;0;4;2;2;0;0.9999977651017502;50.0
2;2;1;0;3;2;1;0;4;2;1;0;4;2;2;0;0.9999976920018785;50.0
2;2;1;0;2;2;1;0;4;2;1;0;4;2;2;0;0.9999972859025912;49.0
4;2;1;0;3;3;0;0;4;2;1;0;4;2;2;0;0.9999981038013217;50.0
3;3;0;0;3;3;0;0;3;3;3;0;4;2;2;0;0.9999985520006683;49.0
3;3;0;0;4;3;0;0;3;3;3;0;4;2;2;0;0.9999987301005143;50.0
3;3;0;0;2;2;1;0;3;3;3;0;4;2;2;0;0.9999981769009925;50.0
4;3;0;0;3;3;0;0;3;3;3;0;4;2;2;0;0.9999987301005143;50.0
2;2;1;0;3;3;0;0;3;3;3;0;4;2;2;0;0.9999981769009924;50.0
3;3;0;0;3;3;0;0;3;2;2;0;4;3;2;0;0.9999984105008711;48.0
3;3;0;0;4;3;0;0;3;2;2;0;4;3;2;0;0.999998588600692;49.0
3;3;0;0;4;4;0;0;3;2;2;0;4;3;2;0;0.9999987509005288;50.0
3;3;0;0;2;2;2;0;3;2;2;0;4;3;2;0;0.9999985146007665;50.0
3;3;0;0;3;2;1;0;3;2;2;0;4;3;2;0;0.9999984415008399;50.0
3;3;0;0;2;2;1;0;3;2;2;0;4;3;2;0;0.9999980354012483;49.0
4;3;0;0;3;3;0;0;3;2;2;0;4;3;2;0;0.9999985886006919;49.0
4;3;0;0;4;3;0;0;3;2;2;0;4;3;2;0;0.9999987667005446;50.0
4;3;0;0;2;2;1;0;3;2;2;0;4;3;2;0;0.9999982135010024;50.0
4;4;0;0;3;3;0;0;3;2;2;0;4;3;2;0;0.9999987509005287;50.0
2;2;2;0;3;3;0;0;3;2;2;0;4;3;2;0;0.9999985146007664;50.0
3;2;1;0;3;3;0;0;3;2;2;0;4;3;2;0;0.9999984415008399;50.0
2;2;1;0;3;3;0;0;3;2;2;0;4;3;2;0;0.9999980354012484;49.0
2;2;1;0;4;3;0;0;3;2;2;0;4;3;2;0;0.9999982135010025;50.0
2;2;1;0;2;2;1;0;3;2;2;0;4;3;2;0;0.9999976603017663;50.0
3;2;2;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999984105008711;48.0
3;2;2;0;4;3;0;0;3;3;0;0;4;3;2;0;0.999998588600692;49.0
3;2;2;0;4;4;0;0;3;3;0;0;4;3;2;0;0.9999987509005288;50.0
3;2;2;0;2;2;2;0;3;3;0;0;4;3;2;0;0.9999985146007665;50.0
3;2;2;0;3;2;1;0;3;3;0;0;4;3;2;0;0.9999984415008399;50.0
3;2;2;0;2;2;1;0;3;3;0;0;4;3;2;0;0.9999980354012483;49.0
3;3;0;0;3;2;2;0;3;3;0;0;4;3;2;0;0.999998410500871;48.0
3;3;0;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999981199012477;45.0
3;3;0;0;3;3;2;0;3;3;0;0;4;3;2;0;0.9999985692006652;49.0
3;3;0;0;4;3;0;0;3;3;0;0;4;3;2;0;0.9999982980010168;46.0
3;3;0;0;4;2;2;0;3;3;0;0;4;3;2;0;0.9999984239008537;49.0
3;3;0;0;4;3;2;0;3;3;0;0;4;3;2;0;0.9999985754006573;50.0
3;3;0;0;4;4;0;0;3;3;0;0;4;3;2;0;0.9999984603008064;47.0
3;3;0;0;2;2;2;0;3;3;0;0;4;3;2;0;0.9999982240011128;47.0
3;3;0;0;4;3;1;0;3;3;0;0;4;3;2;0;0.9999985160007343;49.0
3;3;0;0;3;2;1;0;3;3;0;0;4;3;2;0;0.9999981509012075;47.0
3;3;0;0;3;3;1;0;3;3;0;0;4;3;2;0;0.9999984959007603;48.0
3;3;0;0;2;2;1;0;3;3;0;0;4;3;2;0;0.9999977448017339;46.0
3;3;0;0;4;4;1;0;3;3;0;0;4;3;2;0;0.99999853470071;50.0
3;3;0;0;4;2;1;0;3;3;0;0;4;3;2;0;0.99999818760116;48.0
3;3;0;0;3;3;3;0;3;3;0;0;4;3;2;0;0.9999987035004912;50.0
3;3;2;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999985692006653;49.0
3;3;2;0;4;3;0;0;3;3;0;0;4;3;2;0;0.9999987473005145;50.0
3;3;2;0;2;2;1;0;3;3;0;0;4;3;2;0;0.999998194100983;50.0
4;3;0;0;3;2;2;0;3;3;0;0;4;3;2;0;0.999998588600692;49.0
4;3;0;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999982980010168;46.0
4;3;0;0;3;3;2;0;3;3;0;0;4;3;2;0;0.9999987473005145;50.0
4;3;0;0;4;3;0;0;3;3;0;0;4;3;2;0;0.9999984761008177;47.0
4;3;0;0;4;2;2;0;3;3;0;0;4;3;2;0;0.999998602000677;50.0
4;3;0;0;4;4;0;0;3;3;0;0;4;3;2;0;0.9999986384006362;48.0
4;3;0;0;2;2;2;0;3;3;0;0;4;3;2;0;0.9999984021009005;48.0
4;3;0;0;4;3;1;0;3;3;0;0;4;3;2;0;0.999998694100574;50.0
4;3;0;0;3;2;1;0;3;3;0;0;4;3;2;0;0.9999983290009822;48.0
4;3;0;0;3;3;1;0;3;3;0;0;4;3;2;0;0.9999986740005965;49.0
4;3;0;0;2;2;1;0;3;3;0;0;4;3;2;0;0.9999979229014363;47.0
4;3;0;0;4;2;1;0;3;3;0;0;4;3;2;0;0.9999983657009412;49.0
4;2;2;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999984239008537;49.0
4;2;2;0;4;3;0;0;3;3;0;0;4;3;2;0;0.999998602000677;50.0
4;2;2;0;2;2;1;0;3;3;0;0;4;3;2;0;0.999998048801226;50.0
4;3;2;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999985754006573;50.0
4;4;0;0;3;2;2;0;3;3;0;0;4;3;2;0;0.9999987509005287;50.0
4;4;0;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999984603008064;47.0
4;4;0;0;4;3;0;0;3;3;0;0;4;3;2;0;0.9999986384006362;48.0
4;4;0;0;4;4;0;0;3;3;0;0;4;3;2;0;0.999998800700481;49.0
4;4;0;0;2;2;2;0;3;3;0;0;4;3;2;0;0.999998564400707;49.0
4;4;0;0;3;2;1;0;3;3;0;0;4;3;2;0;0.9999984913007768;49.0
4;4;0;0;3;3;1;0;3;3;0;0;4;3;2;0;0.9999988363004471;50.0
4;4;0;0;2;2;1;0;3;3;0;0;4;3;2;0;0.999998085201165;48.0
4;4;0;0;4;2;1;0;3;3;0;0;4;3;2;0;0.9999985280007417;50.0
2;2;2;0;3;2;2;0;3;3;0;0;4;3;2;0;0.9999985146007664;50.0
2;2;2;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999982240011128;47.0
2;2;2;0;4;3;0;0;3;3;0;0;4;3;2;0;0.9999984021009004;48.0
2;2;2;0;4;4;0;0;3;3;0;0;4;3;2;0;0.999998564400707;49.0
2;2;2;0;2;2;2;0;3;3;0;0;4;3;2;0;0.9999983281009888;49.0
2;2;2;0;3;2;1;0;3;3;0;0;4;3;2;0;0.9999982550010759;49.0
2;2;2;0;3;3;1;0;3;3;0;0;4;3;2;0;0.9999986000006645;50.0
2;2;2;0;2;2;1;0;3;3;0;0;4;3;2;0;0.99999784890156;48.0
2;2;2;0;4;2;1;0;3;3;0;0;4;3;2;0;0.9999982917010322;50.0
4;3;1;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999985160007343;49.0
4;3;1;0;4;3;0;0;3;3;0;0;4;3;2;0;0.999998694100574;50.0
4;3;1;0;2;2;1;0;3;3;0;0;4;3;2;0;0.999998140901072;50.0
3;2;1;0;3;2;2;0;3;3;0;0;4;3;2;0;0.9999984415008398;50.0
3;2;1;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999981509012075;47.0
3;2;1;0;4;3;0;0;3;3;0;0;4;3;2;0;0.9999983290009821;48.0
3;2;1;0;4;4;0;0;3;3;0;0;4;3;2;0;0.9999984913007768;49.0
3;2;1;0;2;2;2;0;3;3;0;0;4;3;2;0;0.9999982550010759;49.0
3;2;1;0;3;2;1;0;3;3;0;0;4;3;2;0;0.9999981819011683;49.0
3;2;1;0;3;3;1;0;3;3;0;0;4;3;2;0;0.9999985269007318;50.0
3;2;1;0;2;2;1;0;3;3;0;0;4;3;2;0;0.9999977758016821;48.0
3;2;1;0;4;2;1;0;3;3;0;0;4;3;2;0;0.9999982186011219;50.0
3;3;1;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999984959007604;48.0
3;3;1;0;4;3;0;0;3;3;0;0;4;3;2;0;0.9999986740005964;49.0
3;3;1;0;4;4;0;0;3;3;0;0;4;3;2;0;0.9999988363004471;50.0
3;3;1;0;2;2;2;0;3;3;0;0;4;3;2;0;0.9999986000006647;50.0
3;3;1;0;3;2;1;0;3;3;0;0;4;3;2;0;0.9999985269007319;50.0
3;3;1;0;2;2;1;0;3;3;0;0;4;3;2;0;0.9999981208011056;49.0
2;2;1;0;3;2;2;0;3;3;0;0;4;3;2;0;0.9999980354012483;49.0
2;2;1;0;3;3;0;0;3;3;0;0;4;3;2;0;0.999997744801734;46.0
2;2;1;0;3;3;2;0;3;3;0;0;4;3;2;0;0.999998194100983;50.0
2;2;1;0;4;3;0;0;3;3;0;0;4;3;2;0;0.9999979229014363;47.0
2;2;1;0;4;2;2;0;3;3;0;0;4;3;2;0;0.999998048801226;50.0
2;2;1;0;4;4;0;0;3;3;0;0;4;3;2;0;0.9999980852011651;48.0
2;2;1;0;2;2;2;0;3;3;0;0;4;3;2;0;0.9999978489015601;48.0
2;2;1;0;4;3;1;0;3;3;0;0;4;3;2;0;0.999998140901072;50.0
2;2;1;0;3;2;1;0;3;3;0;0;4;3;2;0;0.9999977758016821;48.0
2;2;1;0;3;3;1;0;3;3;0;0;4;3;2;0;0.9999981208011056;49.0
2;2;1;0;2;2;1;0;3;3;0;0;4;3;2;0;0.999997369702361;47.0
2;2;1;0;4;2;1;0;3;3;0;0;4;3;2;0;0.9999978125016209;49.0
4;4;1;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999985347007101;50.0
4;2;1;0;3;3;0;0;3;3;0;0;4;3;2;0;0.99999818760116;48.0
4;2;1;0;4;3;0;0;3;3;0;0;4;3;2;0;0.9999983657009411;49.0
4;2;1;0;4;4;0;0;3;3;0;0;4;3;2;0;0.9999985280007417;50.0
4;2;1;0;2;2;2;0;3;3;0;0;4;3;2;0;0.9999982917010322;50.0
4;2;1;0;3;2;1;0;3;3;0;0;4;3;2;0;0.9999982186011219;50.0
4;2;1;0;2;2;1;0;3;3;0;0;4;3;2;0;0.9999978125016209;49.0
3;3;3;0;3;3;0;0;3;3;0;0;4;3;2;0;0.9999987035004912;50.0
3;3;0;0;3;3;0;0;3;3;2;0;4;3;2;0;0.9999985692006653;49.0
3;3;0;0;4;3;0;0;3;3;2;0;4;3;2;0;0.9999987473005145;50.0
3;3;0;0;2;2;1;0;3;3;2;0;4;3;2;0;0.999998194100983;50.0
4;3;0;0;3;3;0;0;3;3;2;0;4;3;2;0;0.9999987473005144;50.0
2;2;1;0;3;3;0;0;3;3;2;0;4;3;2;0;0.9999981941009831;50.0
3;2;2;0;3;3;0;0;4;3;0;0;4;3;2;0;0.9999985886006919;49.0
3;2;2;0;4;3;0;0;4;3;0;0;4;3;2;0;0.9999987667005446;50.0
3;2;2;0;2;2;1;0;4;3;0;0;4;3;2;0;0.9999982135010024;50.0
3;3;0;0;3;2;2;0;4;3;0;0;4;3;2;0;0.999998588600692;49.0
3;3;0;0;3;3;0;0;4;3;0;0;4;3;2;0;0.9999982980010168;46.0
3;3;0;0;3;3;2;0;4;3;0;0;4;3;2;0;0.9999987473005145;50.0
3;3;0;0;4;3;0;0;4;3;0;0;4;3;2;0;0.9999984761008177;47.0
3;3;0;0;4;2;2;0;4;3;0;0;4;3;2;0;0.999998602000677;50.0
3;3;0;0;4;4;0;0;4;3;0;0;4;3;2;0;0.9999986384006362;48.0
3;3;0;0;2;2;2;0;4;3;0;0;4;3;2;0;0.9999984021009005;48.0
3;3;0;0;4;3;1;0;4;3;0;0;4;3;2;0;0.999998694100574;50.0
3;3;0;0;3;2;1;0;4;3;0;0;4;3;2;0;0.9999983290009822;48.0
3;3;0;0;3;3;1;0;4;3;0;0;4;3;2;0;0.9999986740005965;49.0
3;3;0;0;2;2;1;0;4;3;0;0;4;3;2;0;0.9999979229014363;47.0
3;3;0;0;4;2;1;0;4;3;0;0;4;3;2;0;0.9999983657009412;49.0
3;3;2;0;3;3;0;0;4;3;0;0;4;3;2;0;0.9999987473005144;50.0
4;3;0;0;3;2;2;0;4;3;0;0;4;3;2;0;0.9999987667005446;50.0
4;3;0;0;3;3;0;0;4;3;0;0;4;3;2;0;0.9999984761008177;47.0
4;3;0;0;4;3;0;0;4;3;0;0;4;3;2;0;0.9999986542006503;48.0
4;3;0;0;4;4;0;0;4;3;0;0;4;3;2;0;0.9999988165004977;49.0
4;3;0;0;2;2;2;0;4;3;0;0;4;3;2;0;0.9999985802007199;49.0
4;3;0;0;3;2;1;0;4;3;0;0;4;3;2;0;0.9999985071007885;49.0
4;3;0;0;3;3;1;0;4;3;0;0;4;3;2;0;0.9999988521004642;50.0
4;3;0;0;2;2;1;0;4;3;0;0;4;3;2;0;0.9999981010011704;48.0
4;3;0;0;4;2;1;0;4;3;0;0;4;3;2;0;0.9999985438007541;50.0
4;2;2;0;3;3;0;0;4;3;0;0;4;3;2;0;0.999998602000677;50.0
4;4;0;0;3;3;0;0;4;3;0;0;4;3;2;0;0.9999986384006362;48.0
4;4;0;0;4;3;0;0;4;3;0;0;4;3;2;0;0.9999988165004977;49.0
4;4;0;0;4;4;0;0;4;3;0;0;4;3;2;0;0.9999989788003715;50.0
4;4;0;0;2;2;2;0;4;3;0;0;4;3;2;0;0.9999987425005553;50.0
4;4;0;0;3;2;1;0;4;3;0;0;4;3;2;0;0.9999986694006121;50.0
4;4;0;0;2;2;1;0;4;3;0;0;4;3;2;0;0.999998263300928;49.0
2;2;2;0;3;3;0;0;4;3;0;0;4;3;2;0;0.9999984021009005;48.0
2;2;2;0;4;3;0;0;4;3;0;0;4;3;2;0;0.9999985802007199;49.0
2;2;2;0;4;4;0;0;4;3;0;0;4;3;2;0;0.9999987425005553;50.0
2;2;2;0;2;2;2;0;4;3;0;0;4;3;2;0;0.999998506200795;50.0
2;2;2;0;3;2;1;0;4;3;0;0;4;3;2;0;0.9999984331008691;50.0
2;2;2;0;2;2;1;0;4;3;0;0;4;3;2;0;0.9999980270012809;49.0
4;3;1;0;3;3;0;0;4;3;0;0;4;3;2;0;0.999998694100574;50.0
3;2;1;0;3;3;0;0;4;3;0;0;4;3;2;0;0.9999983290009821;48.0
3;2;1;0;4;3;0;0;4;3;0;0;4;3;2;0;0.9999985071007884;49.0
3;2;1;0;4;4;0;0;4;3;0;0;4;3;2;0;0.999998669400612;50.0
3;2;1;0;2;2;2;0;4;3;0;0;4;3;2;0;0.999998433100869;50.0
3;2;1;0;3;2;1;0;4;3;0;0;4;3;2;0;0.9999983600009484;50.0
3;2;1;0;2;2;1;0;4;3;0;0;4;3;2;0;0.9999979539013899;49.0
3;3;1;0;3;3;0;0;4;3;0;0;4;3;2;0;0.9999986740005964;49.0
3;3;1;0;4;3;0;0;4;3;0;0;4;3;2;0;0.9999988521004641;50.0
3;3;1;0;2;2;1;0;4;3;0;0;4;3;2;0;0.9999982989008748;50.0
2;2;1;0;3;2;2;0;4;3;0;0;4;3;2;0;0.9999982135010024;50.0
2;2;1;0;3;3;0;0;4;3;0;0;4;3;2;0;0.9999979229014362;47.0
2;2;1;0;4;3;0;0;4;3;0;0;4;3;2;0;0.9999981010011703;48.0
2;2;1;0;4;4;0;0;4;3;0;0;4;3;2;0;0.9999982633009279;49.0
2;2;1;0;2;2;2;0;4;3;0;0;4;3;2;0;0.9999980270012808;49.0
2;2;1;0;3;2;1;0;4;3;0;0;4;3;2;0;0.9999979539013899;49.0
2;2;1;0;3;3;1;0;4;3;0;0;4;3;2;0;0.9999982989008748;50.0
2;2;1;0;2;2;1;0;4;3;0;0;4;3;2;0;0.9999975478019963;48.0
2;2;1;0;4;2;1;0;4;3;0;0;4;3;2;0;0.9999979906013352;50.0
4;2;1;0;3;3;0;0;4;3;0;0;4;3;2;0;0.9999983657009411;49.0
4;2;1;0;4;3;0;0;4;3;0;0;4;3;2;0;0.999998543800754;50.0
4;2;1;0;2;2;1;0;4;3;0;0;4;3;2;0;0.9999979906013352;50.0
3;3;0;0;3;3;0;0;4;2;2;0;4;3;2;0;0.9999984239008537;49.0
3;3;0;0;4;3;0;0;4;2;2;0;4;3;2;0;0.999998602000677;50.0
3;3;0;0;2;2;1;0;4;2;2;0;4;3;2;0;0.999998048801226;50.0
4;3;0;0;3;3;0;0;4;2;2;0;4;3;2;0;0.999998602000677;50.0
2;2;1;0;3;3;0;0;4;2;2;0;4;3;2;0;0.999998048801226;50.0
3;3;0;0;3;3;0;0;4;3;2;0;4;3;2;0;0.9999985754006573;50.0
3;2;2;0;3;3;0;0;4;4;0;0;4;3;2;0;0.9999987509005287;50.0
3;3;0;0;3;2;2;0;4;4;0;0;4;3;2;0;0.9999987509005288;50.0
3;3;0;0;3;3;0;0;4;4;0;0;4;3;2;0;0.9999984603008065;47.0
3;3;0;0;4;3;0;0;4;4;0;0;4;3;2;0;0.9999986384006363;48.0
3;3;0;0;4;4;0;0;4;4;0;0;4;3;2;0;0.9999988007004811;49.0
3;3;0;0;2;2;2;0;4;4;0;0;4;3;2;0;0.9999985644007071;49.0
3;3;0;0;3;2;1;0;4;4;0;0;4;3;2;0;0.9999984913007769;49.0
3;3;0;0;3;3;1;0;4;4;0;0;4;3;2;0;0.9999988363004472;50.0
3;3;0;0;2;2;1;0;4;4;0;0;4;3;2;0;0.9999980852011651;48.0
3;3;0;0;4;2;1;0;4;4;0;0;4;3;2;0;0.9999985280007418;50.0
4;3;0;0;3;3;0;0;4;4;0;0;4;3;2;0;0.9999986384006362;48.0
4;3;0;0;4;3;0;0;4;4;0;0;4;3;2;0;0.9999988165004977;49.0
4;3;0;0;4;4;0;0;4;4;0;0;4;3;2;0;0.9999989788003715;50.0
4;3;0;0;2;2;2;0;4;4;0;0;4;3;2;0;0.9999987425005553;50.0
4;3;0;0;3;2;1;0;4;4;0;0;4;3;2;0;0.9999986694006121;50.0
4;3;0;0;2;2;1;0;4;4;0;0;4;3;2;0;0.999998263300928;49.0
4;4;0;0;3;3;0;0;4;4;0;0;4;3;2;0;0.9999988007004812;49.0
4;4;0;0;4;3;0;0;4;4;0;0;4;3;2;0;0.9999989788003715;50.0
4;4;0;0;2;2;1;0;4;4;0;0;4;3;2;0;0.9999984256007121;50.0
2;2;2;0;3;3;0;0;4;4;0;0;4;3;2;0;0.999998564400707;49.0
2;2;2;0;4;3;0;0;4;4;0;0;4;3;2;0;0.9999987425005553;50.0
2;2;2;0;2;2;1;0;4;4;0;0;4;3;2;0;0.9999981893010266;50.0
3;2;1;0;3;3;0;0;4;4;0;0;4;3;2;0;0.9999984913007769;49.0
3;2;1;0;4;3;0;0;4;4;0;0;4;3;2;0;0.9999986694006121;50.0
3;2;1;0;2;2;1;0;4;4;0;0;4;3;2;0;0.9999981162011238;50.0
3;3;1;0;3;3;0;0;4;4;0;0;4;3;2;0;0.9999988363004471;50.0
2;2;1;0;3;3;0;0;4;4;0;0;4;3;2;0;0.9999980852011651;48.0
